,uuid,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF
360000,25b8dbc3-f2b4-4ca5-8170-fc80a0169ee6,2454.639142782458,49.18641348989637,2532.632671760629,50.7492590825516,99.87340506354685,3.210248733751732,0.06432742755203541,0.1265949364531566,4990.48206327684,788.9210094947407,0.001267554023742432
360001,4d7d33a1-82eb-44ff-992f-f7c5b84dffc7,406.3543611318161,37.60741693205456,577.4470203369854,53.441756573005286,85.65402159228971,96.7151609621182,8.950826494940172,14.345978407710312,1080.51654243092,5.970594626453263,0.1674875054436637
360002,9222e998-6c63-4da2-89b8-077bad8c85c0,2590.594147066509,61.81729556784524,1458.542655169689,34.80404775677881,91.15134266777945,141.5902803216289,3.3786566753759755,8.848657332220577,4190.727082557827,10.30114956942343,0.0970765440556526
360003,6f2a576a-91b1-4f07-b589-e29756387869,2217.451378314329,62.91530509087547,1294.396876188445,36.72566405310748,99.03186245189065,12.654050797058,0.3590308560170316,0.9681375481093516,3524.502305299832,102.2911079580449,0.009776020809258936
360004,bf82041a-94d7-4150-aab6-e207e7ccf7bc,912.1823028993739,70.58481957782794,360.2199943687844,27.873883575717286,94.760199242929,19.91849968958903,1.541296846454779,5.239800757071021,1292.320796957747,18.08469513178563,0.05529537505127202
360005,e1fa965c-388f-4d86-8688-a1f313b5124f,1297.697474865291,59.83942596275818,851.1580549718045,39.24860023202073,97.72918134990948,19.77736392249551,0.9119738052210868,2.2708186500904906,2168.632893759591,43.036981991501186,0.02323583006348998
360006,4dcb9a71-2774-4741-824f-730f6d3f2b35,8788.310251521694,91.31729115598007,759.0948206042539,7.887578017186255,90.8423645072322,76.52281740187703,0.795130826833652,9.157635492767753,9623.927889527826,9.919849351830504,0.100807982513915
360007,44a79d0c-69f5-4630-b598-e55772c9c00a,2809.250435170983,80.87568968560956,576.0713059479488,16.58455351411007,86.71974696849966,88.21949987878271,2.5397568002803723,13.280253031500369,3473.5412409977143,6.529977008932209,0.1531398959953645
360008,a55e805a-dd8a-4c49-be9c-9711b9b5b42e,1430.35953607191,73.94835761634351,481.61739529829833,24.899205048526987,95.5763351954636,22.29122843511889,1.152437335129497,4.42366480453639,1934.268159805328,21.60569107710235,0.04628410155599222
360009,2bf12db6-9c3b-45bf-b380-21ecf4b4dc44,563.3016740884854,38.44054595631738,884.8647455784392,60.38448931041156,98.09133340845207,17.217747167239462,1.1749647332710649,1.90866659154792,1465.384166834164,51.39259724187894,0.01945805531667346
360010,5b63bb52-769c-47e5-bec0-139fb6240ea7,402.8438777729991,59.432761980850366,256.904458252158,37.901882991315006,93.42978433341587,18.06616282448105,2.6653550278346487,6.570215666584143,677.8144988496381,14.220200534450653,0.0703224963373297
360011,5f5b1f71-48dd-4ab6-ac49-e26a30f6b0bc,2033.658660173464,71.37159367214016,769.1449610520776,26.99327213078158,94.28842046479193,46.59143294052596,1.6351341970782598,5.711579535208088,2849.395054166067,16.508291600172342,0.06057562007140462
360012,bdf1a2cb-ad59-4859-b42d-c432f8caac25,2294.323720780773,61.70813537122629,1418.2028480218396,38.143986629667296,99.61381353313548,5.4981405464674875,0.147877999106414,0.3861864668645409,3718.02470934908,257.9422690336689,0.0038768364864987326
360013,db2d0a12-7535-4044-ae65-bcb2d1a53f52,586.4956618701767,57.50486133809064,396.4834855213355,38.87450383698503,91.47988466697323,36.927080052406346,3.620634824924319,8.520115333026752,1019.9062274439192,10.73693032210107,0.09313648966703114
360014,440510a1-9b14-4624-8c33-b49a641a1e9f,800.8043486547625,38.75092771306257,1253.032250180561,60.634238850538814,98.99617510365177,12.70579360608151,0.6148334363986084,1.00382489634824,2066.542392441405,98.61896777394595,0.01014003718120632
360015,6dda0685-3c9e-45ab-b65a-d0b7b00a1a60,1134.7827639530901,71.6926637019831,433.5093338765194,27.38800753107383,96.75233035964789,14.551536869516358,0.9193287669430708,3.2476696403521204,1582.843634699126,29.7913091767418,0.033566836357118
360016,6ea6ab51-af67-4ce1-9bfa-7ddd554dc239,1566.3036518369959,57.06594331804801,1144.367877872636,41.69334112008498,97.11018324902763,34.05423975228821,1.240715561867015,2.889816750972356,2744.7257694619198,33.6042703110335,0.02975812272500569
360017,6570ce39-1a99-47aa-8527-68bd962d545a,926.1890805949553,41.51504896730869,1185.623320180111,53.14380316645737,90.86748339201245,119.15950853013331,5.341147866233941,9.132516607987585,2230.971909305199,9.949884275330731,0.1005036814829447
360018,14dd16e6-c228-4564-9d41-14b00802ef2a,1840.454112089731,72.84466603477324,679.1754426290831,26.88157665673044,98.99188384555723,6.916604764117934,0.2737573084963326,1.00811615444276,2526.546159482932,98.19491871973366,0.01018382634293108
360019,faec64de-d020-4840-b14f-e274040743d9,1122.929972438412,59.969868192300694,724.3277037046588,38.68258750354319,96.63367507599129,25.23263655463293,1.347544304156114,3.366324924008695,1872.4903126977038,28.705985683912463,0.03483594017677034
360020,4e78f5c7-2c21-41ca-b679-4a27cea32206,2632.104436412709,72.12728008043744,1007.015891938629,27.59515020699592,99.00415275808152,10.12921145848914,0.2775697125666282,0.9958472419184864,3649.249539809828,99.41700753958142,0.01005864111934635
360021,11c7525e-9a5a-4bbd-ab73-010bd038834d,1514.4570254306948,65.82391811967713,761.5627368607958,33.100340513040365,96.85235606864029,24.750335710271,1.0757413672824971,3.147643931359677,2300.770098001762,30.76979422726615,0.0324994048583486
360022,494c24fc-caa4-45e6-9fb5-d8c0e0040cbb,868.9256030083726,56.89771171912612,605.0697230792481,39.62028803679157,91.92154202720741,53.17611324512127,3.482000244082301,8.078457972792588,1527.171439332742,11.378600017081187,0.08788427385608354
360023,4e71b761-259c-4a87-a77e-434fda0ebcc2,1809.119978356159,73.52379766063912,635.3669067089589,25.821719094375638,97.5280320168416,16.10415609198136,0.6544832449852509,2.471967983158456,2460.591041157099,39.45359838044065,0.02534623053535608
360024,1c5f3253-abf8-4bfa-998d-8fcd7d7f2b25,2421.068805736536,79.39583590792869,612.1138165098063,20.0734849077549,97.42440808593331,16.18234513573391,0.5306791843164214,2.57559191406669,3049.364967382076,37.82602653543302,0.02643682383776852
360025,dd8727d1-db1c-4df3-86ce-7661b0c74328,2111.396328345295,84.68368939332915,348.00862216296343,13.95789775221644,91.13093949751352,33.86895320479457,1.358412854454377,8.869060502486398,2493.273903713053,10.27515140661916,0.0973221668885394
360026,f0aa21f3-7e8a-4b7c-b3e4-9bf7c4b99306,2156.941446284899,64.27208624001351,1143.12829874032,34.06269591906824,95.33916855010095,55.883939487459024,1.665217840918266,4.660831449899064,3355.953684512678,20.455399336992894,0.04888684808961583
360027,23f92b5c-f604-48d1-bdde-82b434716d9f,4624.445386456438,73.9935929871218,1550.546102156032,24.80956473758161,95.397894546894,74.80014843007666,1.1968422752966,4.602105453105965,6249.791637042546,20.72918483050185,0.048241163759057
360028,1802da6b-097f-4838-a670-19de7154629f,3359.5953097710358,65.85149776618626,1740.715181044481,34.11979458440468,99.9159329178993,1.4645997066252712,0.028707649409048637,0.08406708210066803,5101.775090522142,1188.526239060525,0.0008413781430609843
360029,352e5d0c-e4f1-4c2e-994b-722b168693f3,1305.130450105876,62.45270459232422,763.022193755354,36.51190550348783,97.24243812251713,21.637475918921126,1.035389904187958,2.7575618774829085,2089.790119780151,35.26391879600526,0.028357597060746437
360030,8580751a-f6af-4714-8926-611d9df0cca5,1662.951152173931,66.25154413112058,831.664162615715,33.13328530412755,98.177189003426,15.44112839714268,0.6151705647518624,1.8228109965740151,2510.056443186788,53.8603229780546,0.01856654295235939
360031,6704b5ed-b67a-4dd3-a40b-6ff622fe6f0e,5297.6724806391685,86.49567819833089,779.0015790269815,12.71884400965836,94.18350803878471,48.10880924416735,0.7854777920107161,5.816491961215212,6124.782868910317,16.19249345942659,0.06175701120433937
360032,f26d4182-e75f-49d1-aa30-deb397057375,2095.715051581348,81.8211611310617,441.0114361895224,17.21802196051232,94.71464093304829,24.609751670191393,0.9608169084259608,5.285359066951652,2561.336239441062,17.92019042287609,0.05580297845068913
360033,1fada74b-3e14-4874-bcae-f6760a8c3581,699.4427050343132,31.41530682108604,1500.616440692504,67.39983928034297,98.27242225101143,26.380051629185058,1.184853898570982,1.727577748988544,2226.439197356002,56.88451492764805,0.01757947661629724
360034,f3592787-61d6-4aa5-963d-f502388a2fd0,2122.203327136654,72.09004452221602,818.6726566748528,27.809846264090172,99.64131360304928,2.9470380797527964,0.1001092136938134,0.3586863969507197,2943.823021891259,277.7950723811227,0.003599775875894745
360035,a2ba4701-1d1d-41f0-ab40-2627bc3138d5,10906.96209678707,92.91393575056898,767.2360471138913,6.535909830296383,92.23610738247532,64.58141449297793,0.5501544191346395,7.763892617524815,11738.779558393933,11.880136926968579,0.08417411399778932
360036,6669dc6a-d2cc-4826-ae7a-3db78fb1f780,960.8410826031887,65.24893605401883,492.2485169977568,33.42768392172997,96.19182875578043,19.487795082884627,1.323380024251205,3.808171244219556,1472.5773946838299,25.259323330533146,0.03958934239505985
360037,cffaebf2-c2d4-479d-b97e-21a35c2df035,1929.7554733291242,71.31623607181675,727.335087377449,26.87946815626361,93.70969661988177,48.82267816069656,1.804295771919664,6.290303380118292,2705.913238867269,14.897484422781448,0.06712542679157198
360038,d84879b0-1b83-4b15-9757-3e8d276d1e8d,3854.7619745010775,79.09990706533661,955.5201386065596,19.607320675777647,93.8145143041845,63.00044500844255,1.2927722588857509,6.185485695815504,4873.282558116079,15.16687919392494,0.06593314202703927
360039,f7e122a5-056d-464b-a42b-df2fd21705e0,2303.997827024767,77.30585288628758,622.7847302637863,20.89624572249261,92.07768689340406,53.5840527452483,1.797901391219807,7.922313106595957,2980.3666100338014,11.622576090402438,0.08603944531933576
360040,124790dd-04ed-4a4b-8b18-132abfdf7341,2037.852360281734,69.09634581426414,905.4786847341933,30.70157070612771,99.34608548751685,5.960030028221466,0.2020834796081377,0.6539145124831647,2949.291075044148,151.9251883709716,0.00658218700086911
360041,45952462-26ba-4c81-bdb1-1b0f45f626b7,8206.614175809793,91.62698128353348,743.4279828215505,8.30038556807426,99.13253330905121,6.505422495423282,0.07263314839226118,0.8674666909488645,8956.547581126766,114.27820150721479,0.008750575234917974
360042,6793c3ac-ed38-4c7a-b28d-adf804c0ce68,4159.661422725569,82.75225008993448,861.1574396343087,17.13185487215253,99.32805705951624,5.825631541958949,0.1158950379129938,0.6719429404838443,5026.644493901836,147.82216029830352,0.006764885575897489
360043,6943fe8f-c453-486b-83c7-ee21951186ae,1734.5975739512521,65.79149644083454,855.2102623844045,32.43724295408818,94.82216285195351,46.699414280164135,1.771260605077279,5.177837148046503,2636.507250615821,18.31308327024693,0.05460576928761576
360044,05f21895-651a-464c-9f69-7f8289be26b8,2740.297831870169,80.10237715851945,633.2880407445756,18.51181170883225,93.03529299108385,47.4085211561511,1.385811132648294,6.964707008916142,3420.994393770896,13.3581057856391,0.07486091336954903
360045,01380d69-19ce-4967-9eab-860380a6845d,3283.285373093472,75.48579695573811,1063.922214305151,24.46056529349741,99.78119724851904,2.3329957373814763,0.05363775076445877,0.2188027514808967,4349.540583136005,456.0326438912757,0.00219282547728845
360046,eb1a4530-2294-43db-875a-7108b06aa419,812.8307631739917,33.89238406519956,1555.196066804465,64.84658895906222,98.09246339032715,30.24282732959939,1.26102697573823,1.907536609672833,2398.269657308057,51.42363344059294,0.019446311609918585
360047,40cdc536-6298-47ef-a998-a9e5817900bb,1797.6456036204806,83.34950529106355,340.2119895964343,15.77424436153651,94.73739151468187,18.89858349097208,0.8762503473999192,5.262608485318032,2156.756176707887,18.001983575062898,0.05554943408487727
360048,860dada8-4bf9-46a1-bc53-6e32e9c38d74,1098.46203681295,70.6508428290673,420.9271022528852,27.07317462699655,92.24515194531622,35.3864203292174,2.2759825439361734,7.754848054683823,1554.775559395053,11.89515916944387,0.08406781159925855
360049,36119278-78e3-49da-9291-8ca782bc20f8,615.4248639603425,35.09193756411132,1100.990590403755,62.77922020975139,96.72021911262564,37.334571082602814,2.128842226137289,3.279780887374353,1753.7500254467002,29.48984167965426,0.033909981981691116
360050,b740e93f-c5af-48d4-adcc-128f7ab7652b,294.18347600883413,45.94668742553585,307.98601846329814,48.102420685733996,88.99069898716719,38.10185585232099,5.950891888730168,11.009301012832813,640.2713503244531,8.083228797490108,0.1237129400952384
360051,0c0619fd-b85a-4056-9a3b-db8c94adaf71,2230.971250393161,60.07878720726896,1474.1006434007004,39.69669212965507,99.43759057561284,8.337371104273464,0.22452066307596105,0.5624094243871327,3713.4092648981346,176.80640875456834,0.005655903578631803
360052,35144793-7743-4e15-8adc-5fdc0a392182,1310.442112424243,71.04229698438377,500.9537721371393,27.157938773637643,93.78485150908544,33.19834739637528,1.7997642419785869,6.215148490914543,1844.594231957758,15.089720164559619,0.06627028129710742
360053,740cac6e-975c-4453-8e9f-d618af3c96f0,2384.9369625376207,68.219248765686,1087.222487366528,31.09914538386259,97.85528716603949,23.8288608572468,0.6816058504514017,2.144712833960529,3495.988310761396,45.62628880498431,0.02191718910723149
360054,395e8798-9a7f-472e-a0a8-687f4793194e,2183.819225794951,82.68495018283177,432.8125793037674,16.387385061695188,94.64243669369499,24.50085685018669,0.9276647554730318,5.357563306304976,2641.132661948905,17.66520174989184,0.056608467548700525
360055,49ab5ad9-d1ae-4324-a549-8a3d6fce1c74,2471.887066064069,61.55067285281347,1438.392871134014,35.816381039591604,93.15216597285091,105.7396308984478,2.632946107594917,6.847834027149108,4016.0195680965307,13.603157670518492,0.0735123435470615
360056,2dfce036-91cc-48db-8710-0ba09659ad78,2461.3999341964527,59.857027730348214,1447.331748650754,35.19662750063561,87.67818004160185,203.4002213376958,4.946344769016191,12.321819958398152,4112.131904184902,7.115684236389388,0.1405346227824489
360057,8295e61d-e60e-4f03-b86e-430c14c378a4,456.46631463499983,59.47933718468052,282.6548818550633,36.831031087576925,90.89444379387682,28.31559120932504,3.689631727742573,9.105556206123184,767.4367876993881,9.982305499663306,0.1001772586536977
360058,cafb8375-6fba-4023-b5e9-a3ccff388ed9,1927.4563212890866,53.40863727302646,1649.564999100809,45.70843848556486,98.10496154280214,31.863720873890003,0.8829242414086906,1.895038457197843,3608.885041263786,51.76937764517351,0.019316438510309786
360059,c6ebd144-6350-469b-a629-f6e8123ef6e2,3416.161766913336,84.11032770230992,640.0943313461903,15.75995156065595,99.18361603308209,5.268639825066951,0.1297207370341324,0.8163839669178715,4061.524738084594,121.49138157077499,0.008231036531734955
360060,5ab6f1dc-d9e9-4d4f-b295-21a45157e073,981.3804986522064,51.19337176206847,926.7790922720039,48.345108423442575,99.05439111212715,8.8473669557476,0.4615198144889372,0.945608887872843,1917.0069578799576,104.75196710021521,0.009546360108381634
360061,979322ce-fcf7-4f72-abec-750159ca0385,1688.937611165308,55.20966993466522,1359.866874957554,44.45267890605512,99.24615166088944,10.32920035631166,0.3376511592796641,0.7538483391105602,3059.1336864791747,131.6526766882402,0.007595743779429926
360062,50f6b7a7-6d7e-4ddf-b000-e5ce66fde8e7,368.5275688004176,35.36518047551832,658.0615616747248,63.14986411567941,97.70254574898316,15.47417542409456,1.484955408802279,2.297454251016859,1042.063305899237,42.52643799359215,0.023514783912790417
360063,287daf3e-2669-4782-86a9-235e8ad8d1b8,861.6122492080885,68.77638709368081,357.6904759818396,28.55189054990862,91.44326326224136,33.470625690629646,2.6717223564105668,8.556736737758655,1252.773350880558,10.68669821974609,0.09357427143888786
360064,f4c526fb-c48d-431d-afc0-3297f25b3461,640.4480328823229,51.8470990386353,516.0496350545568,41.77649889423793,86.75801054594227,78.76533569824242,6.376402067126793,13.24198945405776,1235.263003635122,6.551735360229943,0.1526313175086643
360065,76dc4cef-fb37-4985-86d1-6131afe628e0,2345.633590888276,74.4707532742533,795.5109781760882,25.25641771708969,98.93130803431872,8.593398873217486,0.2728290086570078,1.068691965681286,3149.7379679375817,92.57233254415873,0.01080236364923592
360066,3e860233-87e3-407f-a1f5-01d0d0edc6cc,3220.730789848825,77.55414023420994,914.7333777165217,22.026479479729986,98.13159179271334,17.41636224565437,0.4193802860600711,1.8684082072866397,4152.880529811001,52.5214947194131,0.019039823701559242
360067,b5fccb30-1028-487d-9947-4ff77ad94f2f,1107.619787925626,62.585404961004755,659.8025204300354,37.28175352730171,99.644947348608,2.35099360787676,0.132841511693524,0.3550526513919779,1769.773301963539,280.6483685108439,0.003563177670713454
360068,c0dfc5fe-b1cc-486a-a6a1-c183d26b8b8d,969.336011350654,47.84296887965419,952.1523617229816,46.99484521072119,90.10260783879069,104.58992860733679,5.162185909624611,9.89739216120932,2026.0783016809728,9.10367159057598,0.1098457902452445
360069,15aa3c21-3dda-404a-a8f5-44a5ab7d4a44,3684.311706474339,84.13755437528624,660.8623211428887,15.091920529424119,95.14245713732096,33.74063638747324,0.7705250952896172,4.857542862678983,4378.914664004701,19.586539908543173,0.05105546996403506
360070,3eba4dc9-c27b-4742-9653-16f7e7fd214c,2072.771764752798,58.733256539070254,1422.4154747058872,40.30501302733043,97.66947824581831,33.940697409516766,0.9617304335993052,2.3305217541816594,3529.1279368682012,41.90884640770669,0.023861310575614133
360071,443ebe68-fbf9-411e-b1a8-6d13ce284761,3290.4191270097213,74.0624832737046,1134.663566478586,25.53960397439485,98.4658795361965,17.67831257960895,0.3979127519005397,1.534120463803447,4442.761006067917,64.18392939761479,0.015580224043390559
360072,154392c6-6c7b-4f43-9fa8-267d4900cd37,1936.19263877258,73.27267473133446,699.7788967074778,26.48221589913899,99.08292593043754,6.476888672504674,0.2451093695265528,0.9170740695624824,2642.448424152562,108.0424463181126,0.009255621601307235
360073,be3f0f56-fbaa-46d7-b5df-b3bf5d6c9dd3,3070.632221899143,75.45766696459792,968.753024029708,23.80612127263148,97.00023725654512,29.9589909394524,0.7362117627706108,2.99976274345488,4069.344236868303,32.33596972566845,0.030925313466204637
360074,f45b942c-28c2-48ac-8974-72ac30a870e0,1701.8163925792373,57.35562883225634,1186.463127109509,39.98688638702999,93.76826364665966,78.8510431308343,2.657484780713673,6.231736353340353,2967.13056281958,15.04689196236579,0.06645890742760223
360075,4710374c-3e22-4e62-a3a3-e51c6bf5b0f7,5618.5529588242525,85.39386154093444,865.5600337380025,13.15525798511949,90.06663891341137,95.46176543242883,1.4508804739460632,9.933361086588548,6579.574757994687,9.067085967006088,0.1102890171813597
360076,23a805f2-3c69-4ff4-9c27-c3d87adfe538,1824.333159936768,76.63620058808503,533.4081455743784,22.407296286262426,95.90604632068208,22.769661808918052,0.9565031256525456,4.093953679317893,2380.510967320065,23.426265618291332,0.04268712804226021
360077,adf9d5cf-a30e-482a-9f9d-806383a05c63,1303.131649288021,30.87643452315582,2805.6237651424376,66.47652102407324,96.17056146552844,111.7178021604532,2.647044452770945,3.829438534471551,4220.473216590913,25.113488726827054,0.039819238612266834
360078,e1a10db2-6dc2-4f34-acb1-8d8f7c5be40c,3154.720446811277,71.8720138047263,1229.6664516122141,28.01471815824855,99.5973119574263,4.971740368153757,0.1132680370251641,0.4026880425737564,4389.358638791644,247.3311879857571,0.004043161754665516
360079,d14a5d2c-f94d-4db6-b54b-c7f6a39ef5e4,3440.0922026801945,79.78062745212421,867.1899665067384,20.111367827348282,99.46583544928619,4.657097954792394,0.1080047205275102,0.5341645507138003,4311.939267141726,186.2082298729309,0.005370331916491571
360080,eb1567d9-6c44-40ad-a17d-5b912903aa84,2328.229827729081,53.84023695561085,1987.8838387836788,45.96974733578435,99.58835207099723,8.216907382401173,0.1900157086048062,0.4116479290027533,4324.330573895161,241.92603692251583,0.0041334947355016645
360081,b5705265-c04a-4886-a84c-5a0a1788078d,1468.118167448241,50.06454549867587,1444.703313542432,49.26607161237436,98.65950376213756,19.62932391490746,0.6693828889497596,1.340496237862439,2932.450804905581,73.59923957672605,0.01358709690142268
360082,83bfb035-cdc5-4221-ac7b-baaca17b03cb,1576.140951039649,63.71643070053354,887.0311931130057,35.85876092358104,98.82919904494713,10.50840215335618,0.4248083758854214,1.170800955052865,2473.680546306011,84.41161464587697,0.01184671095553845
360083,1f6ca978-8e7d-41d9-abd7-6e8dee0ccc9a,5462.30216786747,91.12865108860063,510.294467404072,8.513342001851193,95.96445914681429,21.45913381550267,0.3580069095481758,4.035540853185808,5994.055769087045,23.77982596088856,0.04205245242941357
360084,75555543-8535-4184-b2fb-bf5a9357eba6,1855.575968144599,60.340471261757756,1098.8054446041228,35.73145992976738,90.09552323629309,120.7950473340736,3.928068808474859,9.904476763706887,3075.176460082796,9.096444505421161,0.1099330622425097
360085,426272db-5402-4ecf-8bd3-e24f9c2c65ca,2653.313190878136,77.81118820172318,752.5533917859817,22.06941638153323,99.46191162542164,4.071309557115279,0.1193954167435943,0.5380883745783384,3409.9378922212327,184.8430784317964,0.005409994296156353
360086,6b993f2f-c91b-4dad-9fa2-11b774c44b2e,5442.880681515929,89.29074135272413,652.2804480671532,10.70069475812608,99.92003284791357,0.5220275484998189,0.008563889149800677,0.07996715208647133,6095.683157131582,1249.513459474792,0.0008003115071848287
360087,bcc233da-46f4-4e49-9975-71ab7cc6ea8f,1238.5733943940759,38.59011059608781,1841.772331230999,57.383921111747334,93.44410431081415,129.2159347647756,4.025968292164865,6.555895689185832,3209.561660389851,14.253445866283894,0.0701584732128159
360088,96d7025d-8475-4dff-a18e-f7d5f39bc389,457.3880891252694,39.524511560078786,594.60273067606,51.38171076384064,84.96287022945718,105.2355976080842,9.093777676080572,15.037129770542819,1157.2264174094141,5.650205293559168,0.1769847196773414
360089,1dab136e-275c-4aac-9f5a-356c1fabcd49,982.6497297570708,72.59974144960465,340.2520768026003,25.13837032211534,91.74501136870708,30.61503817892937,2.261888228280006,8.254988631292935,1353.5168447386,11.113887064716348,0.08997752039200897
360090,7589b702-c90b-43f4-92d1-fd7fd5ee2895,8521.497301824265,95.0636257307996,434.7936243047403,4.850445515272912,98.25927392775664,7.702647980370902,0.08592875392747261,1.74072607224313,8963.993574109378,56.44729259505947,0.01771564151311527
360091,7d7d4fcc-7a03-41b9-94ec-bd1c953c1e3e,734.4699395386888,61.84580744966852,417.5884244745321,35.16290034890114,92.15999081232201,35.524060448480185,2.991292201430336,7.840009187677982,1187.582424461701,11.75508709315907,0.08506955261794312
360092,3c5f00fd-2771-45e5-b610-1190f78c28d0,1136.537923893071,46.88685016126776,1244.770416945737,51.35188434768376,96.68393703556231,42.69310089578956,1.761265491048499,3.3160629644376964,2424.001441734597,29.15624283146174,0.03429797199112795
360093,840a8171-1b1d-4e5a-b0cb-acde58a2a3db,1143.2471823757471,43.0238094871043,1503.827197063202,56.593513481066616,99.32835623374564,10.16865878716815,0.382677031829064,0.6716437662543459,2657.243038226117,147.88845102767004,0.0067618532282341616
360094,1efc1393-680b-4bd4-8a57-b6830abd9226,1666.491663717497,71.0144923688667,645.659040584094,27.513578380684663,94.92184415336011,34.54165119865035,1.471929250448645,5.0781558466398815,2346.6923555002427,18.69218807378039,0.05349828474081664
360095,a845ac04-0dbb-4ff2-88b0-0e491abad275,2105.930570507197,70.55066272609577,862.7706428928427,28.903631244618825,98.14696668991269,16.28927305819829,0.545706029285403,1.853033310087308,2984.990486458238,52.96557064335144,0.01888018929756449
360096,299a44ec-81a6-4fcb-8ffc-4657631a1ff2,620.5532664491172,44.67764422549407,705.0772043796247,50.763069331715144,91.7586907156043,63.32652815066151,4.559286442790771,8.24130928439569,1388.956998979404,11.133994314391598,0.08981502700314999
